"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-06","207","0","0","47","0","0.0","1.83","93","6325","5.48","0.0","68.9","77.4","60.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-07","397","0","0","57","0","0.0","0.55","86","5","2.07","0.0","71.0","78.8","63.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-08","615","0","0","49","0","0.0","1.11","92","23","4.30","0.0","71.4","79.3","63.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-09","696","0","0","48","0","0.0","0.36","84","71","0.54","0.0","66.1","73.8","58.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-10","696","0","0","29","0","0.0","1.48","70","550","7.69","0.0","49.5","55.7","43.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-11","696","0","0","30","0","0.0","0.60","71","1107","1.27","0.0","46.5","53.5","39.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2009-12","696","16","7","2","4","4.5","0.50","56","2266","2.90","15.9","27.6","33.1","22.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-01","0","25","2","0","6","4.1","0.40","47","3578","1.07","7.4","22.7","28.2","17.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-02","0","23","7","9","9","8.8","0.60","44","4625","1.56","18.5","27.6","33.0","22.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-03","0","5","1","23","2","2.2","0.71","77","5313","1.75","2.2","42.8","50.8","34.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-04","25","0","0","32","0","0.0","1.22","83","5613","3.85","0.0","55.8","65.8","45.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-05","120","0","0","37","0","0.0","2.97","91","5782","6.80","0.0","62.7","71.2","54.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-06","329","0","0","56","0","0.0","1.93","91","5787","7.89","0.0","71.8","80.2","63.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-07","751","0","0","58","0","0.0","4.77","95","0","9.20","0.0","78.6","87.2","70.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-08","1130","0","0","61","0","0.0","1.72","93","0","3.46","0.0","77.2","85.3","69.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-09","1221","0","0","46","0","0.0","0.87","90","60","1.67","0.0","66.1","74.6","57.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-10","1239","0","0","33","0","0.0","1.10","87","336","2.22","0.0","56.7","66.8","46.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-11","1239","0","0","19","0","0.0","1.30","70","992","2.50","0.0","43.1","51.5","34.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2010-12","1239","26","5","5","8","3.4","1.15","56","2261","2.81","15.1","24.1","29.8","18.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-01","0","22","1","-1","4","4.2","0.23","46","3586","0.71","9.3","22.3","28.4","16.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-02","0","17","5","-6","22","11.9","0.95","58","4621","3.46","28.8","28.1","34.2","21.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-03","0","1","0","24","1","0.9","0.84","68","5460","2.32","1.3","37.9","45.0","30.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-04","9","0","0","31","0","0.0","0.94","84","5942","5.73","0.0","49.3","57.3","41.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-05","90","0","0","37","0","0.0","2.30","91","6188","5.32","0.0","59.6","68.9","50.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-06","290","0","0","51","0","0.0","2.58","97","6214","7.41","0.0","70.8","79.8","61.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-07","765","0","0","65","0","0.0","2.31","101","0","5.44","0.0","80.3","89.0","71.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-08","1061","0","0","59","0","0.0","0.87","94","0","3.94","0.0","74.5","82.8","66.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-09","1144","0","0","44","0","0.0","1.35","95","128","3.90","0.0","63.5","70.5","56.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-10","1172","0","0","36","0","0.0","0.86","84","450","2.24","0.0","55.5","64.8","46.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-11","1172","0","0","25","0","0.0","1.37","71","1034","3.65","0.0","45.6","52.8","38.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2011-12","1172","0","0","12","0","0.9","1.35","57","1937","2.52","1.2","35.9","42.3","29.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-01","0","9","2","6","7","7.3","0.57","58","2994","2.17","15.5","30.9","38.7","23.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-02","0","2","2","10","1","1.7","0.32","60","3915","1.39","4.2","33.2","40.1","26.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-03","51","0","0","20","0","0.2","1.34","86","4310","2.17","0.2","53.9","63.2","44.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-04","53","0","0","31","0","0.0","0.87","76","4742","2.63","0.0","50.7","59.4","42.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-05","187","0","0","45","0","0.0","1.09","97","4852","4.33","0.0","65.7","75.6","55.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-06","484",,,"49",,,"0.55","101","4866","1.07",,"74.5","84.7","64.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-07","1028",,,"66",,,"2.14","105","0","3.79",,"82.5","92.1","73.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-08","1344",,,"56",,,"3.08","95","0","6.06",,"75.2","84.6","65.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-09","1449",,,"41",,,"0.31","90","83","1.61",,"65.7","75.4","56.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-10","1454","0","0","34","0","0.0","0.80","81","468","3.20","0.0","52.7","61.4","44.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-11","1454","0","0","19","0","0.0","0.36","70","1162","1.04","0.0","41.9","50.1","33.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2012-12","1454","1","0","15","1","0.3","1.34","72","2021","2.10","1.0","37.3","43.6","31.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-01","0","2","0","-1","1","0.8","1.22","61","3193","3.18","2.1","27.2","35.7","18.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-02","0","16","6","1","3","3.6","0.68","53","4247","2.57","14.1","27.4","34.3","20.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-03","0","9","1","14","10","9.4","1.13","60","5224","2.23","10.9","33.5","40.7","26.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-04","7","0","0","24","0","0.2","2.73","86","5751","7.96","0.2","47.7","57.1","38.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-05","97","0","0","37","0","0.0","2.06","92","5926","6.46","0.0","62.2","72.5","52.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-06","269","0","0","42","0","0.0","0.79","91","5966","3.12","0.0","69.4","78.7","60.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-07","567","0","0","55","0","0.0","1.32","97","5","2.20","0.0","74.5","82.8","66.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-08","858","0","0","56","0","0.0","0.84","96","6","2.52","0.0","74.4","83.4","65.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-09","1016","0","0","49","0","0.0","0.75","96","61","1.93","0.0","68.4","77.5","59.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-10","1049","0","0","29","0","0.0","1.77","82","413","5.69","0.0","54.7","63.2","46.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-11","1049","0","0","11","0","0.3","1.03","69","1221","2.94","0.5","38.1","45.9","30.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2013-12","1049","16","5","-3","5","3.7","0.36","57","2474","1.54","13.3","24.6","32.1","17.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-01","0","31","8","-15","13","6.8","1.08","48","3960","3.24","37.0","17.1","25.7","8.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-02","0","28","5","-4","14","5.8","0.98","51","5255","2.39","21.9","18.7","26.3","11.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-03","0","12","5","1","6","4.4","0.56","68","6260","2.25","14.2","32.6","41.3","23.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-04","4","1","1","27","1","1.4","1.40","80","6714","3.51","1.4","50.0","59.7","40.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-05","107","0","0","41","0","0.0","2.07","93","6878","6.07","0.0","63.0","72.6","53.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-06","351","0","0","54","0","0.0","2.78","93","6881","10.60","0.0","73.0","82.3","63.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-07","581","0","0","56","0","0.0","3.92","91","1","5.49","0.0","72.4","80.9","63.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-08","907","0","0","55","0","0.0","4.53","92","1","9.00","0.0","75.5","83.0","68.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-09","1029","0","0","42","0","0.0","1.81","89","90","3.06","0.0","66.1","75.2","57.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-10","1036","0","0","34","0","0.1","1.10","79","416","4.04","0.1","54.7","62.5","46.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-11","1036","0","0","12","0","0.5","0.73","65","1274","1.44","0.6","36.4","43.7","29.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2014-12","1036","0","0","6","0","0.1","0.36","53","2215","0.93","0.1","34.6","39.2","30.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-01","0","16","5","-7","5","2.3","0.59","45","3449","1.56","11.4","25.2","31.5","18.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-02","0","28","4","-5","17","17.2","1.34","44","4762","1.87","28.3","18.1","26.0","10.2"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-03","0","10","1","6","8","5.1","0.43","74","5596","0.81","6.5","38.1","46.4","29.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-04","0","0","0","31","0","0.0","0.96","80","5974","3.41","0.0","52.4","62.3","42.5"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-05","102","0","0","40","0","0.0","0.89","87","6123","4.64","0.0","63.5","72.6","54.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-06","278","0","0","45","0","0.0","1.94","94","6145","8.36","0.0","70.1","79.2","61.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-07","600","0","0","56","0","0.0","0.67","94","5","2.49","0.0","75.2","83.6","66.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-08","889","0","0","56","0","0.0","1.05","95","7","3.75","0.0","74.2","82.5","66.0"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-09","1110","0","0","50","0","0.0","3.87","94","28","6.15","0.0","71.7","79.9","63.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-10","1119","0","0","35","0","0.0","0.82","80","296","1.78","0.0","56.7","64.7","48.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-11","1120","5","2","13","5","4.5","1.04","74","825","4.88","5.8","47.4","55.5","39.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2015-12","1120","5","3","17","3","2.1","2.00","64","1564","6.31","5.5","41.1","46.4","35.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-01","0","15","2","-2","3","2.9","0.36","49","2737","1.00","6.4","27.2","33.9","20.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-02","0","6","2","4","3","2.8","0.78","65","3679","1.32","6.6","32.5","39.1","25.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-03","0","1","1","14","1","1.3","1.24","73","4291","3.33","2.4","45.3","52.8","37.7"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-04","12","1","0","24","1","0.7","0.81","84","4751","3.27","1.2","50.1","58.7","41.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-05","103","0","0","38","0","0.0","1.66","90","4936","5.94","0.0","62.0","71.5","52.4"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-06","382","0","0","54","0","0.0","0.70","94","4942","2.49","0.0","74.1","83.2","64.9"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-07","762","0","0","59","0","0.0","1.79","94","0","8.24","0.0","77.3","85.2","69.3"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-08","1162","0","0","59","0","0.0","2.00","94","0","5.78","0.0","77.9","85.0","70.8"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-09","1385","0","0","52","0","0.0","0.82","94","13","2.37","0.0","72.0","79.4","64.6"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-10","1422","0","0","38","0","0.0","1.58","85","236","4.55","0.0","59.0","66.9","51.1"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2016-11","1426","0","0","24","0","0.0","1.08","77","729","2.15","0.0","48.7","56.3","41.1"
